ItemId,Eas,Specification,LocalDescription,Outlet,Address,CollDay,Active,Dec-08,Mar-09,Jun-09,Sep-09,Dec-09,Mar-10,Jun-10,Sep-10,Dec-10,Mar-11,Jun-11,Sep-11,Dec-11,Mar-12,Jun-12,Sep-12,Dec-12,Mar-13,Jun-13,Sep-13,Dec-13,Mar-14,Jun-14,Sep-14,Dec-14,Mar-15,Jun-15,Sep-15,Dec-15,Mar-16,Jun-16,Sep-16,Dec-16,Mar-17,Jun-17,Sep-17,Dec-17,Mar-18,Jun-18,Sep-18,Dec-18,Mar-19,Jun-19,Sep-19,Dec-19,Mar-20,Jun-20,
273,Cucumber,"Cucumber, loose, per Kg","Cucumber, 1Kg",Au Bon Marche Manples, ,0,Y,1,1,,,1,1,,1,1,1,1,,1,1,1,1,1,,,,,,,,,,,1,,,,1,,,1,1,,,,,,,,,,,,
274,Cucumber,"Cucumber, loose, per Kg","Cucumber, 1Kg",Traverso, ,0,Y,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,,1,1,,1,,,1,
275,Cucumber,"Cucumber, loose, per Kg","Cucumber, local,5medium size, 100vt each",Market House, ,0,Y,2,1.4,1.5,1.7,2.1,,0.9,0.9,0.9,0.9,0.9,,0.9,2.3,1.8,1.8,1.8,1.8,1.8,1.8,1.78,1.75,1.75,1.75,1.75,1.75,1.03,1.35,1.75,2.15,2.15,1.35,2.15,2.15,4.02,1.78,2.45,1.75,2.05,1.85,1.85,2.45,2.45,1.97,2.4,2.31,1.08,
276,Beans,"Long beans, loose, per Kg","Long beans, 1Kg",Au Bon Marche Nambatu, ,0,Y,1,1,1,,,0.6,,,,,,,,,,,,,,,,,,,,,,0.85,,,,0.85,,,,,,1,,,,,,,,,,
277,Beans,"Long beans, loose, per Kg","Long beans, Pkt, local",Au Bon Marche Manples, ,0,Y,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,0.58,,,,0.58,,,0.965,,,,,,,,,1,,,,
278,Beans,"Long beans, loose, per Kg","Long beans, 1Kg",Traverso, ,0,Y,1,1,,,,1,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,1,,,,
1100,DVD player,"DVD player, name brand, single disc","DVD player, shenger, MPEG 4, photo of Rastaman",9 Ocean shopping centre,,0,N,1.4,1.8,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,Beans,"Dwarf beans, loose, per Kg","Dwarf beans, 1Kg",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,1,1,,1,1,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,1,1,,1,,1,1,1,1,,1,1,,,,
281,Beans,"Dwarf beans, loose, per Kg","Dwarf beans, 1Kg",Au Bon Marche Manples, ,0,Y,1,1,,,,1,,1,1,1,1,,1,1,,,,1,1,1,1,1,1,1,1,1,,0.85,1,1,1,0.85,1,1,,,,,1,,1,,1,1,,,,
282,Beans,"Dwarf beans, loose, per Kg","Dwarf beans Skyland, 1Kg",Traverso, ,0,Y,1,1,1,1,1,1,,1,1,1,1,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,,1,1,
283,Beans,"Dwarf beans, loose, per Kg","Dwarf beans, local, 5 plastics for 100-150vt",Market House, ,0,Y,2.1,2.1,1.9,2.1,2.1,1.9,0.9,3,3,3,3,,3,,1.2,1.2,1.2,1.2,1.2,1.2,1.22,1.23,1.23,1.23,1.23,1.23,,2.3,1.23,1.23,1.23,2.3,1.23,1.23,4.33,,3.63,4.15,3.7,1000,2.35,3.63,2.52,2.52,3.89,2.55,2.83,
284,Pumpkin,"Pumpkin, per Kg","Pumpkin, 1Kg",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,1,1,1,1,1,1,1,,1,,,,1,,,,,,,,,,,1,,,,1,,,,1,1,1,,1,1,,1,1,,1,,
285,Pumpkin,"Pumpkin, per Kg","Pumpkin, 1Kg",Au Bon Marche Manples, ,0,Y,1,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,1.236,,1,1,1,1,,,1,1,,,,
286,Pumpkin,"Pumpkin, per Kg","Pumpkin, 1Kg",Traverso, ,0,Y,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,,,,,,,,,,1,,,,,,,,1,1,1,1,1,1,1,1,1,1,,,1,
287,Pumpkin,"Pumpkin, per Kg","Pumpkin, 5 medium size, yellow, 200-300vt",Market House, ,0,Y,4.2,4.2,4.9,3.9,3.9,,,6,6,6,6,,6,,2.3,2.3,2.3,2.3,2.3,2.3,2.1,2.1,2.1,2.1,2.1,2.1,5.24,16,2.1,2.12,2.12,16,2.12,2.12,12.53,12.86,9.35,,11.22,14.76,15.72,9.35,8.31,16.5,,,7.49,
288,Garlic,"Garlic, loose, per Kg","Garlic, 1Kg",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,1,1,,1,1,1,1,1,1,1,1,1,,1,1,
289,Garlic,"Garlic, loose, per Kg","Garlic, 1Kg",Au Bon Marche Manples, ,0,Y,1,1,,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,,,1,
290,Garlic,"Garlic, loose, per Kg","Garlic, 1Kg",Traverso, ,0,Y,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,1,1,,1,1,1,1,1,1,1,1,1,,1,1,
291,Corn,"Corn, loose, per Kg","Sweet Corn, 1Kg",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,0.0894,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
292,Corn,"Corn, loose, per Kg","Sweet Corn, 1Kg",Au Bon Marche Manples, ,0,Y,1,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,Corn,"Corn, loose, per Kg","Sweet Corn, Pkt",Traverso, ,0,Y,1,1,1,,1,1,1,1,1,1,1,,1,,0.658,0.658,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,
294,Corn,"Corn, loose, per Kg","Corn, local,5 bundles, 100vt",Market House, ,0,Y,3.6,3.6,4.6,3.2,4.5,4.1,4.2,,,,,,,4.8,3.1,3.1,3.1,3.1,3.1,3.1,,,,,,,4.82,3.2,,,,3.2,,,5.58,,9.75,6.78,7.94,7.85,6.95,9.75,,7.6,,6,1.7,
295,Onion,"Onions, loose, per Kg","Onions, 1Kg",Au Bon Marche Nambatu, ,0,Y,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,
296,Onion,"Onions, loose, per Kg","Onions, 1Kg",Au Bon Marche Manples, ,0,Y,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,,,1,
297,Onion,"Onions, loose, per Kg","Onions, 1Kg",Traverso, ,0,Y,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,
298,Beema (chili),"Chilli, loose, per Kg","Chili, local, 5 plastics for 100vt",Market House, ,0,Y,1,1,0.9,0.8,0.6,,,0.5,0.5,0.5,0.5,,0.5,0.6,0.75,0.75,0.75,0.75,0.75,0.75,0.89,0.88,0.88,0.88,0.88,0.88,0.313,0.9,0.88,,,0.9,,,,,1.6,1.01,2.01,1.99,1.89,1.6,3.14,1.62,0.93,3.93,1.94,
299,Bowl cabbage,"Cabbage, bowl, per Kg","Bowl cabbage, single, local, 5 medium size, 100-200vt",Market House, ,0,Y,4.2,12.6,4.6,4.1,4.2,,1.4,3.4,3.4,3.4,3.4,,3.4,,,,,,,,,,,,,,,10,,,,10,,,7.41,11.17,8.95,,5.89,5.97,6.11,8.95,5.4,6.49,10.27,,3.72,
300,Chinese cabbage,"Cabbage, Chinese, per Kg","Chinese cabbage, local, medium size, 5 bundles, 100-200vt",Market House, ,0,Y,4.2,4,4.6,4.2,4.3,2.5,3.2,5,5,5,5,,5,8.4,2.8,2.8,2.8,2.8,2.8,2.8,2.78,2.59,2.59,2.59,2.59,2.59,3.24,9.35,2.59,0.73,0.73,9.35,0.73,0.73,6.89,6.12,5.95,3.28,4.08,4.82,4.35,5.95,3.37,6.76,5.11,6.15,3.12,
302,Ginger,"Ginger, loose, per Kg","Ginger, local, 5 bundles/plastics, 200vt",Market House, ,0,Y,1.7,1.5,8.5,12.5,10.1,,2.2,2,2,2,2,,2,,1.95,1.95,1.95,1.95,1.95,1.95,2,1.92,1.92,1.92,1.92,1.92,4.36,0.9,1.92,1.92,1.92,0.9,1.92,1.92,1.2,,0.9,0.74,1.3,0.65,1.09,0.9,0.75,0.66,,,0.9,
303,"Laplap (Yam, banana)","Laplap (Yam, banana), standard?, per Kg?","4 pieces Laplap, local, medium size, yam, banana, taro, manioc",Market House, ,10,N,1,1,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,"Herbs, fresh","Parsley, bunch, per Kg","Parsley, local, 10 bundles, 100vt",Market House, ,0,Y,1.5,1.5,1.2,1.1,1.2,0.5,,,,,,,,,1.2,1.2,1.2,1.2,1.2,1.2,1.24,1.21,1.21,1.21,1.21,1.21,1.63,,1.21,1.21,1.21,,1.21,1.21,,,0.47,0.45,0.3,0.44,0.39,0.47,0.45,0.36,,,0.47,
306,Pumpkin top,"Pumpkin top, loose, per Kg","Top of pumkin, local, 3 medium size bundles, 100 - 150vt",Market House, ,0,Y,2.9,2.9,2.9,3.2,3.3,,,,,,,,,3.57,3,3,3,3,3,3,2.899,2.5,2.5,2.5,2.5,2.5,5.1,,2.5,2.5,2.5,,2.5,2.5,4.6,,,,1.86,,,,2.6,2.6,,5.44,,
307,Snake beans,"Snake Beans, loose, per Kg","Snake beans, local, 3 medium size bundles, 100vt",Market House, ,0,Y,2.1,1,3,3.1,3.1,4.1,,3.9,3.9,3.9,3.9,,3.9,,2.97,2.97,2.97,2.97,2.97,2.97,2.98,2.4,2.4,2.4,2.4,2.4,3.32,3.2,2.4,2.4,2.4,3.2,2.4,2.4,,,,,3.19,5.87,4.48,,1.49,2.21,,,,
308,Spring onion,"Spring onions, loose, per Kg","Spring onion, local, 5 medium size bundles, 100vt",Market House, ,0,Y,2.3,2.3,2.3,2.9,1.4,1.6,2.2,3.8,3.8,3.8,3.8,,3.8,3.8,1,1,1,1,1,1,1,1,1,1,1,1,1.24,1,1,,,1,,,1.2,,1.45,1.38,1.57,1.44,1.22,1.45,2.48,1.12,,,1.45,
309,Sugarcane,"Sugurcane, unit? Weight? Per Kg?","Sugarcane, local, 5 long ones for 1.5m",Market House, ,0,Y,1,1,,3.9,3.8,,,10.5,10.5,10.5,10.5,,10.5,,6.87,6.87,6.87,6.87,6.87,6.87,6.85,6.9,6.9,6.9,6.9,6.9,,,6.9,,,,,,,,,,,,,,,,,,,
310,Vanilla bean,"Vanilla, loose, per Kg","Vanilla, 1Kg, local",Market House, ,0,Y,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1.46,,,,,,,,,,,,,,,,,,,,,
311,Water kress,"Water kress, per Kg","Water kress, local, 3 medium size bundles for 100-150vt",Market House, ,0,Y,1,1,2.1,3.6,3.4,1.2,3.1,3.1,3.1,3.1,3.1,,3.1,2.4,,,,,,,,,,,,,2.09,,,,,,,,2.15,,3.3,2.65,1.98,3.28,3.22,3.3,,3.06,,,3.3,
499,"Herbs, fresh","Parsley, bunch, per Kg",Parsley,Tebakor Shopping Center, ,0,N,1.5,1.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,"Herbs, fresh","Parsley, bunch, per Kg","Parsley, packet in plastic bag",Traverso, ,0,N,4.2,4.3,1,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,"Coconut, dried","Coconut, dried, per Kg?","Coconut, dried, 5bundles, medium size, 10-12 fruits, 100-150vt",Market House, ,0,Y,6.2,6.2,10.6,8.9,9.1,19.3,16.4,18,18,18,18,,18,19.2,18,18,18,18,18,18,17.8,17.3,17.3,17.3,17.3,17.3,20.11,23.55,17.3,11.82,11.82,23.55,11.82,11.82,21.58,24.08,29.35,17.14,23.79,27.95,27.85,29.35,29.16,25.1,,23.12,23.39,
1082,Passion fruits,"Passion fruits, fresh, local","Passion fruits, three plastics for 100VT",Market House, ,0,Y,4.2,2.6,2.5,2.6,2.5,4.2,,,,,,,,4.2,3.72,3.72,3.72,3.72,3.72,3.72,3.75,3.72,3.72,3.72,3.72,3.72,,,3.72,3.72,3.72,,3.72,3.72,,,,4.12,6.85,4.15,,,5.02,3.77,31.25,,,
1084,Island cabbage,"Cabbage, Island, per Kg","Island Cabbage, 1 bundle",Market House, ,0,Y,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,2.58,,2.58,2.58,,,,,,,,,,,,,,
1118,DVD player,"DVD player, name brand, single disc","DVD player, shenger, MPEG 4, photo of Rastaman",9 Ocean shopping centre,0,8,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,Island cabbage,"Cabbage, Island, per Kg","Island Cabbage, 5bundles",Market House, ,0,Y,,,,3.1,3,1.6,2.5,4.5,4.5,4.5,4.5,,4.5,4.5,0.89,0.89,0.89,0.89,0.89,0.89,0.85,0.92,0.92,0.92,0.92,0.92,4.35,3.1,0.92,0.92,0.92,3.1,0.92,0.92,,3.22,5.35,6.44,5.11,3.78,3.72,5.35,7.03,6.27,,,3.39,
1137,"Banana, cooking","Banana, cooking, bunch, per Kg","Banana, cooking, 5 bunchs, medium, 10-12 fruits, 100-150vt",Market House, ,0,Y,,,12.6,12.6,11,4.6,5.8,4.2,4.2,4.2,4.2,,4.2,,4.3,4.3,4.3,4.3,4.3,4.3,4.5,4.4,4.4,4.4,4.4,4.4,,6.34,8.5,6.9,6.9,6.34,6.9,6.9,34.6,21.45,56.25,30.42,43,51.99,43.87,56.25,14.84,53.56,5.05,71.23,49.87,
1179,Tomato local,"Tomato, local, loose, per Kg","Tomato, local, per Kg",Au Bon Marche Nambatu, ,0,Y,,,,,,1,,1,1,1,1,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,1,1,1,,,1,,1,,
1180,Tomato local,"Tomato, local, loose, per Kg","Tomato, local, per Kg",Traverso, ,0,Y,,,,,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,1,1,,1,1,,,,1,,,,
1181,French loaf 30 cm,"French loaf, 30 cm, unsliced","French loaf freshly packed, 30 cm, Ah Pow, 10 loaves",Tebakor Shopping Center, ,0,Y,,,,,,1.9,,,,,,,,,1.91,1.91,,,,,,,,,,,,1.95,,1.79,1.79,1.95,1.79,1.79,,,2.21,2.16,,,,,,,,,,
1182,Rock melon,"Rock melon, loose, per Kg","Water melon, local",Traverso, ,0,Y,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,
1183,French loaf 30 cm,"French loaf, 30 cm, unsliced","French loaf freshly packed, 30 cm, Ah Pow, 10 loaves",Au Bon Marche Nambatu, ,0,Y,,,,,,2.06,1.87,1.94,1.94,1.94,1.94,,1.94,,1.77,1.77,1.79,,,,,,,,,,,1.895,,,,1.895,,,1.985,1.7,2.19,2.14,2.16,,,2.15,,1.9,,1.896,2.15,
1184,Potato,"Potatoes, white, loose, per Kg","White washed potatotes, 1Kg",Traverso, ,0,Y,,,,,,1,1,1,1,1,1,,1,,1,1,,1,1,1,1,1,1,1,1,1,,,1,1,1,,1,1,1,,,,,,1,,,,,1,,
1185,"Herbs, fresh","Parsley, bunch, per Kg","Parsley, bunch wrapped in plastic",Traverso, ,0,Y,,,,,,0.2,0.28,,,,,,,,0.2,0.2,0.068,0.046,0.046,0.046,0.048,0.039,0.039,0.039,0.039,0.039,1,,0.039,0.039,0.039,,0.039,0.039,,1,1,0.46,0.09,0.09,0.09,0.09,1,0.94,,0.976,0.09,
1465,Ginger,"Ginger, loose, per Kg","Ginger, loose, 1kg",Au Bon Marche Manples, ,0,Y,,,,,,,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,Ginger,"Ginger, loose, per Kg","Ginger, loose, 1kg",Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,Ginger,"Ginger, loose, per Kg","Ginger, loose, 1kg",Traverso, ,0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,Yam,"Yam, Per Kilo",Yam per Kilo,Au Bon Marche Manples, ,0,Y,,,,,,,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,Yam,"Yam, Per Kilo",Yam per Kilo,Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1470,Sweet Potato (Kumala),Kumala Per Kilo,"Kumala, Per Kilo",Au Bon Marche Manples, ,0,Y,,,,,,,1,1,1,1,1,,1,1,,,,,,1,1,1,1,1,1,1,,,1,1,1,,1,1,,,,,,,,,,1,,,,
1471,Sweet Potato (Kumala),Kumala Per Kilo,"Kumala, Per Kilo",Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,1,1,1,,1,1,,,,,,1,1,1,1,1,1,1,,,1,1,1,,1,1,,,,,,,,,,1,,,,
1472,Taro (Fiji),Taro (Fiji) Per Kilo,"Taro, (Fiji) Per Kilo",Au Bon Marche Manples, ,0,Y,,,,,,,1,1,1,1,1,,1,1,,,,,,1,1,1,1,1,1,1,,,1,1,1,,1,1,,,,,,,,,,,,,,
1473,Taro (Fiji),Taro (Fiji) Per Kilo,"Taro, (Fiji) Per Kilo",Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,1,1,1,,1,1,,,,,,1,1,1,1,1,1,1,,,1,1,1,,1,1,,,,,,,,,,1,,,,
1474,"Banana, cooking","Banana, cooking, bunch, per Kg","Banana, Cooking, Per Kilo",Au Bon Marche Manples, ,0,Y,,,,,,,1,1,1,1,1,,1,1,,,,,,1,1,1,1,1,1,1,,,1,1,1,,1,1,,,,,,,,,,,,,,
1475,"Banana, cooking","Banana, cooking, bunch, per Kg","Banana, Cooking, Per Kilo",Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,1,1,1,,1,1,,,,,,1,1,1,1,1,1,1,,,1,1,1,,1,1,,,,,,,,,,,,,,
1476,Potato,"Potatoes, white, loose, per Kg","Potatoes, white, washed potatoe, loose, per kilo",Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,1,1,1,,1,1,,,,,,1,1,1,1,1,1,1,,,1,1,1,,1,1,,,,,,,,,,,,,,
1477,"Coconut, dried","Coconut, dried, per Kg?","Dry Coconut, Per kilo",Au Bon Marche Nambatu, ,0,Y,,,,,,,1,1,1,1,1,,1,1,,,,,,1,1,1,1,1,1,1,,,1,1,1,,1,1,,,,,,,,,,0.926,,,,
1478,"Coconut, dried","Coconut, dried, per Kg?","Dry Coconut, Per kilo",Au Bon Marche Manples, ,0,Y,,,,,,,1,1,1,1,1,,1,1,,,,,,1,1,1,1,1,1,1,,,1,1,1,,1,1,,,,,,,,,,,,,,
1480,English loaf 30 cm,"English loaf, 30 cm, unsliced","English local loaf, 3 loaves",Market House, ,0,Y,,,,,,,,2.5,2.5,2.5,2.5,,2.5,2.5,,,,,,2.5,2.4,2.4,2.4,2.4,2.4,2.4,,,2.4,2.4,2.4,,2.4,2.4,,,,,,,,,,,,,,
1481,French loaf 30 cm,"French loaf, 30 cm, unsliced","French loaf freshly packed, 30 cm, loaf shack, 10 loaves",Traverso, ,0,Y,,,,,,,,1.726,1.726,1.726,1.726,,1.726,1.726,,,,,,1.726,1.745,1.75,1.75,1.75,1.75,1.75,,,1.75,1.75,1.75,,1.75,1.75,,,,,,,,,,,,,,
1592,Water kress,"Water kress, per Kg","Water kress, local,5 medium size bundles for 100-150vt",Market House, ,0,Y,,,,,,,,,,3,3,,3,3,,,,,,3,2.89,2.4,2.4,2.4,2.4,2.4,,,2.4,2.4,2.4,,2.4,2.4,,,,,,,,,,,,,,
